frame_id,video,bbox,subset,method,cluster_label,is_noise,is_core_sample,distance_to_cluster_mean
1320,LGH020002,"[0.673438, 0.961574, 0.036458, 0.019444]",train,dbscam_euclidean,0,False,True,0.2695847451686859
1320,LGH020002,"[0.936979, 0.889352, 0.091667, 0.043519]",train,dbscam_euclidean,0,False,True,0.4343976676464081
1320,LGH020002,"[0.576823, 0.353704, 0.015104, 0.024074]",train,dbscam_euclidean,0,False,True,0.3191640377044678
1320,LGH020002,"[0.729948, 0.758333, 0.039062, 0.072222]",train,dbscam_euclidean,0,False,True,0.4125317335128784
1320,LGH020002,"[0.56849, 0.906481, 0.007812, 0.022222]",train,dbscam_euclidean,0,False,True,0.45814216136932373
1320,LGH020002,"[0.583594, 0.982407, 0.020313, 0.033333]",train,dbscam_euclidean,0,False,True,0.22338521480560303
1320,LGH020002,"[0.454167, 0.608333, 0.026042, 0.033333]",train,dbscam_euclidean,0,False,True,0.24297165870666504
1320,LGH020002,"[0.91224, 0.858796, 0.040104, 0.030556]",train,dbscam_euclidean,0,False,True,0.2255954146385193
1320,LGH020002,"[0.451823, 0.918981, 0.021354, 0.05463]",train,dbscam_euclidean,0,False,True,0.25343725085258484
1320,LGH020002,"[0.394531, 0.612037, 0.040104, 0.031481]",train,dbscam_euclidean,0,False,True,0.2150641828775406
1320,LGH020002,"[0.400521, 0.671296, 0.0375, 0.022222]",train,dbscam_euclidean,0,False,True,0.29917842149734497
1320,LGH020002,"[0.627865, 0.747685, 0.039062, 0.032407]",train,dbscam_euclidean,0,False,True,0.23972617089748383
1320,LGH020002,"[0.678646, 0.696759, 0.017708, 0.039815]",train,dbscam_euclidean,0,False,True,0.23981210589408875
1320,LGH020002,"[0.58776, 0.8, 0.035937, 0.074074]",train,dbscam_euclidean,0,False,True,0.39081457257270813
1320,LGH020002,"[0.480208, 0.885185, 0.016667, 0.033333]",train,dbscam_euclidean,0,False,True,0.40062642097473145
1320,LGH020002,"[0.597656, 0.38287, 0.038021, 0.041667]",train,dbscam_euclidean,0,False,True,0.27854815125465393
1320,LGH020002,"[0.517708, 0.268519, 0.046875, 0.046296]",train,dbscam_euclidean,0,False,True,0.2971412241458893
1320,LGH020002,"[0.45625, 0.5125, 0.0125, 0.013889]",train,dbscam_euclidean,0,False,True,0.44237348437309265
1320,LGH020002,"[0.469531, 0.518056, 0.039062, 0.026852]",train,dbscam_euclidean,0,False,True,0.33500903844833374
1320,LGH020002,"[0.559553, 0.602702, 0.044665, 0.054039]",train,dbscam_euclidean,0,False,True,0.30064186453819275
1320,LGH020002,"[0.400124, 0.307692, 0.021092, 0.070582]",train,dbscam_euclidean,0,False,True,0.3536672592163086
1320,LGH020002,"[0.970533, 0.453819, 0.057692, 0.067273]",train,dbscam_euclidean,0,False,True,0.4051763713359833
660,LGH020002,"[0.152083, 0.641204, 0.157292, 0.102778]",train,dbscam_euclidean,0,False,False,0.5526511669158936
660,LGH020002,"[0.247135, 0.65, 0.060937, 0.05]",train,dbscam_euclidean,0,False,True,0.28924769163131714
660,LGH020002,"[0.476562, 0.446759, 0.019792, 0.049074]",train,dbscam_euclidean,0,False,True,0.24234548211097717
660,LGH020002,"[0.454167, 0.775926, 0.066667, 0.046296]",train,dbscam_euclidean,0,False,True,0.30058521032333374
660,LGH020002,"[0.35026, 0.655093, 0.028646, 0.043519]",train,dbscam_euclidean,0,False,True,0.27182140946388245
660,LGH020002,"[0.420052, 0.165741, 0.046354, 0.211111]",train,dbscam_euclidean,-1,True,False,
660,LGH020002,"[0.363802, 0.731944, 0.078646, 0.076852]",train,dbscam_euclidean,0,False,True,0.44622883200645447
660,LGH020002,"[0.234635, 0.451852, 0.081771, 0.103704]",train,dbscam_euclidean,0,False,True,0.5603475570678711
660,LGH020002,"[0.647135, 0.488426, 0.039062, 0.037963]",train,dbscam_euclidean,0,False,True,0.2546030580997467
660,LGH020002,"[0.439323, 0.570833, 0.070312, 0.09537]",train,dbscam_euclidean,0,False,True,0.5005767941474915
660,LGH020002,"[0.447135, 0.518981, 0.063021, 0.037963]",train,dbscam_euclidean,0,False,True,0.29287806153297424
660,LGH020002,"[0.946354, 0.818981, 0.10625, 0.052778]",train,dbscam_euclidean,0,False,True,0.47678515315055847
660,LGH020002,"[0.834896, 0.355093, 0.072917, 0.075]",train,dbscam_euclidean,0,False,True,0.4668530821800232
660,LGH020002,"[0.227083, 0.126852, 0.028125, 0.025926]",train,dbscam_euclidean,0,False,True,0.26120516657829285
660,LGH020002,"[0.541406, 0.409722, 0.065104, 0.069444]",train,dbscam_euclidean,0,False,True,0.39022427797317505
660,LGH020002,"[0.713802, 0.641204, 0.043229, 0.060185]",train,dbscam_euclidean,0,False,True,0.3067691922187805
660,LGH020002,"[0.620573, 0.551852, 0.035937, 0.051852]",train,dbscam_euclidean,0,False,True,0.2498282492160797
660,LGH020002,"[0.622656, 0.43287, 0.036979, 0.021296]",train,dbscam_euclidean,0,False,True,0.3265761435031891
660,LGH020002,"[0.759635, 0.118981, 0.034896, 0.060185]",train,dbscam_euclidean,0,False,True,0.3255932033061981
660,LGH020002,"[0.698177, 0.516204, 0.043229, 0.076852]",train,dbscam_euclidean,0,False,True,0.3392532467842102
660,LGH020002,"[0.708333, 0.963426, 0.030208, 0.028704]",train,dbscam_euclidean,0,False,True,0.2919473350048065
660,LGH020002,"[0.013542, 0.679167, 0.027083, 0.028704]",train,dbscam_euclidean,0,False,True,0.3009190559387207
660,LGH020002,"[0.590365, 0.633796, 0.025521, 0.062037]",train,dbscam_euclidean,0,False,True,0.3052009046077728
660,LGH020002,"[0.626823, 0.715741, 0.056771, 0.038889]",train,dbscam_euclidean,0,False,True,0.25308912992477417
660,LGH020002,"[0.564583, 0.823611, 0.0625, 0.028704]",train,dbscam_euclidean,0,False,True,0.2873398959636688
660,LGH020002,"[0.304167, 0.34213, 0.039583, 0.028704]",train,dbscam_euclidean,0,False,True,0.2953844964504242
660,LGH020002,"[0.573698, 0.752778, 0.008854, 0.018519]",train,dbscam_euclidean,0,False,True,0.4633677005767822
660,LGH020002,"[0.614323, 0.532407, 0.032813, 0.02037]",train,dbscam_euclidean,0,False,True,0.3921148180961609
660,LGH020002,"[0.957812, 0.393519, 0.026042, 0.02963]",train,dbscam_euclidean,0,False,True,0.3008861243724823
660,LGH020002,"[0.627083, 0.614815, 0.039583, 0.048148]",train,dbscam_euclidean,0,False,True,0.23229652643203735
660,LGH020002,"[0.925521, 0.691667, 0.070833, 0.064815]",train,dbscam_euclidean,0,False,True,0.3937024176120758
660,LGH020002,"[0.526042, 0.597222, 0.016667, 0.018519]",train,dbscam_euclidean,0,False,True,0.4427613914012909
660,LGH020002,"[0.491927, 0.72037, 0.060937, 0.125926]",train,dbscam_euclidean,0,False,True,0.48869019746780396
660,LGH020002,"[0.420312, 0.485648, 0.022917, 0.032407]",train,dbscam_euclidean,0,False,True,0.30563095211982727
660,LGH020002,"[0.382552, 0.986574, 0.018229, 0.025]",train,dbscam_euclidean,0,False,True,0.4013172388076782
660,LGH020002,"[0.614323, 0.025, 0.026562, 0.05]",train,dbscam_euclidean,0,False,True,0.3152901530265808
660,LGH020002,"[0.673177, 0.922685, 0.033854, 0.043519]",train,dbscam_euclidean,0,False,True,0.23920664191246033
660,LGH020002,"[0.699219, 0.581481, 0.016146, 0.042593]",train,dbscam_euclidean,0,False,True,0.36204439401626587
660,LGH020002,"[0.767969, 0.875, 0.068229, 0.075926]",train,dbscam_euclidean,0,False,True,0.40441182255744934
660,LGH020002,"[0.460677, 0.543056, 0.029687, 0.030556]",train,dbscam_euclidean,0,False,True,0.27040329575538635
660,LGH020002,"[0.50651, 0.64537, 0.024479, 0.037037]",train,dbscam_euclidean,0,False,True,0.3324705958366394
660,LGH020002,"[0.722396, 0.988889, 0.01875, 0.02037]",train,dbscam_euclidean,0,False,True,0.391659140586853
660,LGH020002,"[0.66224, 0.435185, 0.016146, 0.012963]",train,dbscam_euclidean,0,False,True,0.44415897130966187
660,LGH020002,"[0.408854, 0.256944, 0.026042, 0.037963]",train,dbscam_euclidean,0,False,True,0.35132673382759094
660,LGH020002,"[0.250521, 0.886111, 0.063542, 0.061111]",train,dbscam_euclidean,0,False,True,0.3484916090965271
660,LGH020002,"[0.736458, 0.785185, 0.026042, 0.044444]",train,dbscam_euclidean,0,False,True,0.2551123797893524
660,LGH020002,"[0.554688, 0.467593, 0.019792, 0.022222]",train,dbscam_euclidean,0,False,True,0.4167463481426239
660,LGH020002,"[0.525781, 0.67037, 0.014063, 0.046296]",train,dbscam_euclidean,0,False,True,0.35947567224502563
660,LGH020002,"[0.45, 0.606481, 0.007292, 0.038889]",train,dbscam_euclidean,0,False,True,0.4635140001773834
660,LGH020002,"[0.486719, 0.689815, 0.048438, 0.061111]",train,dbscam_euclidean,0,False,True,0.29479944705963135
660,LGH020002,"[0.783189, 0.475875, 0.113524, 0.051833]",train,dbscam_euclidean,0,False,False,0.5496951341629028
660,LGH020002,"[0.473945, 0.872898, 0.063275, 0.115798]",train,dbscam_euclidean,0,False,True,0.527488112449646
660,LGH020002,"[0.55304, 0.204025, 0.030397, 0.06617]",train,dbscam_euclidean,0,False,True,0.2820880711078644
60,LGH020002,"[0.285938, 0.009722, 0.030208, 0.019444]",train,dbscam_euclidean,0,False,True,0.2941930294036865
60,LGH020002,"[0.436198, 0.228241, 0.111979, 0.084259]",train,dbscam_euclidean,-1,True,False,
60,LGH020002,"[0.504948, 0.225463, 0.028646, 0.030556]",train,dbscam_euclidean,0,False,True,0.22477635741233826
60,LGH020002,"[0.97474, 0.181944, 0.049479, 0.041667]",train,dbscam_euclidean,0,False,True,0.30569255352020264
60,LGH020002,"[0.708073, 0.936111, 0.035937, 0.022222]",train,dbscam_euclidean,0,False,True,0.2856137156486511
60,LGH020002,"[0.377344, 0.367593, 0.055729, 0.02963]",train,dbscam_euclidean,0,False,True,0.2645301818847656
60,LGH020002,"[0.652344, 0.372222, 0.053646, 0.037037]",train,dbscam_euclidean,0,False,True,0.2849125266075134
60,LGH020002,"[0.098437, 0.513426, 0.138542, 0.080556]",train,dbscam_euclidean,-1,True,False,
60,LGH020002,"[0.479427, 0.092593, 0.067187, 0.125926]",train,dbscam_euclidean,-1,True,False,
60,LGH020002,"[0.28125, 0.262963, 0.061458, 0.048148]",train,dbscam_euclidean,0,False,True,0.34336429834365845
60,LGH020002,"[0.679688, 0.310648, 0.045833, 0.082407]",train,dbscam_euclidean,0,False,True,0.4650033414363861
60,LGH020002,"[0.622656, 0.884722, 0.009896, 0.017593]",train,dbscam_euclidean,0,False,True,0.3788749575614929
60,LGH020002,"[0.782813, 0.315278, 0.071875, 0.037963]",train,dbscam_euclidean,0,False,True,0.3238542973995209
60,LGH020002,"[0.727865, 0.202315, 0.055729, 0.026852]",train,dbscam_euclidean,0,False,True,0.3477349579334259
60,LGH020002,"[0.075781, 0.022222, 0.015104, 0.025926]",train,dbscam_euclidean,0,False,True,0.3102746307849884
60,LGH020002,"[0.497917, 0.474074, 0.055208, 0.051852]",train,dbscam_euclidean,0,False,True,0.39263609051704407
60,LGH020002,"[0.546354, 0.969907, 0.009375, 0.017593]",train,dbscam_euclidean,0,False,True,0.38541728258132935
60,LGH020002,"[0.910677, 0.405093, 0.040104, 0.021296]",train,dbscam_euclidean,0,False,True,0.281583696603775
60,LGH020002,"[0.966927, 0.225463, 0.033854, 0.023148]",train,dbscam_euclidean,0,False,True,0.2307661473751068
60,LGH020002,"[0.540885, 0.396296, 0.021354, 0.02037]",train,dbscam_euclidean,0,False,True,0.3576899766921997
60,LGH020002,"[0.710417, 0.774537, 0.051042, 0.091667]",train,dbscam_euclidean,0,False,True,0.504330039024353
60,LGH020002,"[0.375521, 0.625926, 0.027083, 0.048148]",train,dbscam_euclidean,0,False,True,0.2826671004295349
60,LGH020002,"[0.588802, 0.349074, 0.023438, 0.040741]",train,dbscam_euclidean,0,False,True,0.2417415827512741
60,LGH020002,"[0.351042, 0.073611, 0.071875, 0.14537]",train,dbscam_euclidean,-1,True,False,
60,LGH020002,"[0.704688, 0.310648, 0.013542, 0.039815]",train,dbscam_euclidean,0,False,True,0.2677213251590729
60,LGH020002,"[0.945312, 0.279167, 0.054167, 0.023148]",train,dbscam_euclidean,0,False,True,0.3425368368625641
60,LGH020002,"[0.503646, 0.653704, 0.041667, 0.068519]",train,dbscam_euclidean,0,False,True,0.38479000329971313
60,LGH020002,"[0.624479, 0.168056, 0.020833, 0.015741]",train,dbscam_euclidean,0,False,True,0.3638702929019928
60,LGH020002,"[0.70625, 0.59537, 0.021875, 0.031481]",train,dbscam_euclidean,0,False,True,0.1955486238002777
60,LGH020002,"[0.8875, 0.327778, 0.039583, 0.112963]",train,dbscam_euclidean,0,False,True,0.48082435131073
60,LGH020002,"[0.463021, 0.391204, 0.019792, 0.036111]",train,dbscam_euclidean,0,False,True,0.22805297374725342
60,LGH020002,"[0.21901, 0.801389, 0.078646, 0.058333]",train,dbscam_euclidean,0,False,True,0.4597449004650116
60,LGH020002,"[0.771875, 0.171296, 0.0375, 0.057407]",train,dbscam_euclidean,0,False,True,0.344267874956131
60,LGH020002,"[0.585417, 0.440278, 0.026042, 0.036111]",train,dbscam_euclidean,0,False,True,0.21713601052761078
60,LGH020002,"[0.098698, 0.863889, 0.116146, 0.085185]",train,dbscam_euclidean,-1,True,False,
60,LGH020002,"[0.714323, 0.516204, 0.041146, 0.028704]",train,dbscam_euclidean,0,False,True,0.24443940818309784
60,LGH020002,"[0.672917, 0.429167, 0.065625, 0.062037]",train,dbscam_euclidean,0,False,True,0.42396166920661926
60,LGH020002,"[0.667708, 0.586111, 0.054167, 0.037037]",train,dbscam_euclidean,0,False,True,0.289234459400177
60,LGH020002,"[0.641406, 0.540278, 0.046354, 0.05463]",train,dbscam_euclidean,0,False,True,0.3740028142929077
60,LGH020002,"[0.227344, 0.472222, 0.103646, 0.12963]",train,dbscam_euclidean,-1,True,False,
60,LGH020002,"[0.30599, 0.427778, 0.036979, 0.025926]",train,dbscam_euclidean,0,False,True,0.27372363209724426
60,LGH020002,"[0.04349, 0.338426, 0.022396, 0.049074]",train,dbscam_euclidean,0,False,True,0.2909984588623047
60,LGH020002,"[0.493229, 0.043519, 0.00625, 0.02963]",train,dbscam_euclidean,0,False,True,0.46049222350120544
60,LGH020002,"[0.386979, 0.439815, 0.029167, 0.024074]",train,dbscam_euclidean,0,False,True,0.2791801393032074
60,LGH020002,"[0.377083, 0.432407, 0.033333, 0.037037]",train,dbscam_euclidean,0,False,True,0.22434957325458527
60,LGH020002,"[0.664062, 0.65787, 0.0375, 0.034259]",train,dbscam_euclidean,0,False,True,0.25216391682624817
60,LGH020002,"[0.698698, 0.475463, 0.038021, 0.017593]",train,dbscam_euclidean,0,False,True,0.3904646337032318
60,LGH020002,"[0.7375, 0.367593, 0.020833, 0.012963]",train,dbscam_euclidean,0,False,True,0.36341848969459534
60,LGH020002,"[0.44974, 0.678704, 0.027604, 0.051852]",train,dbscam_euclidean,0,False,True,0.3107694089412689
60,LGH020002,"[0.242448, 0.398148, 0.025521, 0.02963]",train,dbscam_euclidean,0,False,True,0.20375017821788788
60,LGH020002,"[0.191667, 0.683333, 0.05, 0.037037]",train,dbscam_euclidean,0,False,True,0.2663100063800812
60,LGH020002,"[0.426823, 0.811574, 0.033854, 0.063889]",train,dbscam_euclidean,0,False,True,0.35202863812446594
60,LGH020002,"[0.578906, 0.515741, 0.016146, 0.048148]",train,dbscam_euclidean,0,False,True,0.2406587302684784
60,LGH020002,"[0.532552, 0.464352, 0.006771, 0.025]",train,dbscam_euclidean,0,False,True,0.3874558210372925
60,LGH020002,"[0.84375, 0.036574, 0.014583, 0.017593]",train,dbscam_euclidean,0,False,True,0.35217341780662537
60,LGH020002,"[0.029427, 0.781019, 0.013021, 0.015741]",train,dbscam_euclidean,0,False,True,0.37854695320129395
60,LGH020002,"[0.191406, 0.425463, 0.020313, 0.036111]",train,dbscam_euclidean,0,False,True,0.21544010937213898
60,LGH020002,"[0.578125, 0.32963, 0.038542, 0.025926]",train,dbscam_euclidean,0,False,True,0.30675840377807617
60,LGH020002,"[0.531771, 0.524537, 0.005208, 0.026852]",train,dbscam_euclidean,0,False,True,0.439386248588562
60,LGH020002,"[0.538281, 0.356481, 0.027604, 0.025926]",train,dbscam_euclidean,0,False,True,0.22317737340927124
60,LGH020002,"[0.542188, 0.574537, 0.063542, 0.043519]",train,dbscam_euclidean,0,False,True,0.3416535258293152
60,LGH020002,"[0.89974, 0.360185, 0.017188, 0.011111]",train,dbscam_euclidean,0,False,True,0.42323726415634155
60,LGH020002,"[0.544531, 0.980093, 0.031771, 0.037963]",train,dbscam_euclidean,0,False,True,0.30314287543296814
60,LGH020002,"[0.836979, 0.17963, 0.034375, 0.05]",train,dbscam_euclidean,0,False,True,0.31220394372940063
60,LGH020002,"[0.150521, 0.643056, 0.195833, 0.086111]",train,dbscam_euclidean,-1,True,False,
60,LGH020002,"[0.753125, 0.306944, 0.013542, 0.021296]",train,dbscam_euclidean,0,False,True,0.3596186339855194
60,LGH020002,"[0.786458, 0.843981, 0.010417, 0.013889]",train,dbscam_euclidean,0,False,True,0.34847933053970337
60,LGH020002,"[0.486198, 0.113889, 0.040104, 0.083333]",train,dbscam_euclidean,0,False,True,0.5123791098594666
60,LGH020002,"[0.491146, 0.833796, 0.032292, 0.043519]",train,dbscam_euclidean,0,False,True,0.264167457818985
60,LGH020002,"[0.68776, 0.498611, 0.011979, 0.032407]",train,dbscam_euclidean,0,False,True,0.3672677278518677
60,LGH020002,"[0.478646, 0.407407, 0.014583, 0.025926]",train,dbscam_euclidean,0,False,True,0.32007068395614624
60,LGH020002,"[0.564323, 0.40787, 0.018229, 0.026852]",train,dbscam_euclidean,0,False,True,0.29644161462783813
60,LGH020002,"[0.82134, 0.430659, 0.083127, 0.060656]",train,dbscam_euclidean,0,False,True,0.43710431456565857
60,LGH020002,"[0.968362, 0.505101, 0.062035, 0.061759]",train,dbscam_euclidean,0,False,True,0.38954612612724304
60,LGH020002,"[0.371278, 0.767025, 0.05273, 0.065068]",train,dbscam_euclidean,0,False,True,0.42699795961380005
60,LGH020002,"[0.258685, 0.336366, 0.040943, 0.026468]",train,dbscam_euclidean,0,False,True,0.24606165289878845
60,LGH020002,"[0.584057, 0.142818, 0.022953, 0.040805]",train,dbscam_euclidean,0,False,True,0.24196653068065643
180,LGH020002,"[0.10026, 0.237037, 0.085938, 0.12037]",train,dbscam_euclidean,0,False,True,0.5131838321685791
180,LGH020002,"[0.603385, 0.480093, 0.070312, 0.080556]",train,dbscam_euclidean,0,False,True,0.4598720669746399
180,LGH020002,"[0.169271, 0.656019, 0.088542, 0.082407]",train,dbscam_euclidean,0,False,True,0.45834487676620483
180,LGH020002,"[0.63099, 0.573148, 0.041146, 0.062963]",train,dbscam_euclidean,0,False,True,0.3013378977775574
180,LGH020002,"[0.233073, 0.734722, 0.081771, 0.047222]",train,dbscam_euclidean,0,False,True,0.34087225794792175
180,LGH020002,"[0.490365, 0.707407, 0.039062, 0.05]",train,dbscam_euclidean,0,False,True,0.2625705897808075
180,LGH020002,"[0.288542, 0.058796, 0.020833, 0.034259]",train,dbscam_euclidean,0,False,True,0.3109743297100067
180,LGH020002,"[0.16224, 0.367593, 0.083854, 0.133333]",train,dbscam_euclidean,0,False,True,0.5772718787193298
180,LGH020002,"[0.086979, 0.488889, 0.070833, 0.038889]",train,dbscam_euclidean,0,False,True,0.29554519057273865
180,LGH020002,"[0.627604, 0.115278, 0.028125, 0.063889]",train,dbscam_euclidean,0,False,True,0.3658214509487152
180,LGH020002,"[0.845052, 0.070833, 0.040104, 0.025]",train,dbscam_euclidean,0,False,True,0.333000123500824
180,LGH020002,"[0.474219, 0.171296, 0.008854, 0.018519]",train,dbscam_euclidean,0,False,True,0.46715086698532104
180,LGH020002,"[0.285417, 0.609259, 0.053125, 0.077778]",train,dbscam_euclidean,0,False,True,0.3619673252105713
180,LGH020002,"[0.445312, 0.295833, 0.03125, 0.052778]",train,dbscam_euclidean,0,False,True,0.30433106422424316
180,LGH020002,"[0.707031, 0.621296, 0.041146, 0.051852]",train,dbscam_euclidean,0,False,True,0.24655425548553467
180,LGH020002,"[0.935417, 0.693056, 0.073958, 0.093519]",train,dbscam_euclidean,0,False,True,0.5017833113670349
